actual,proposed
-5.9138503074646,-5.9372406005859375
-5.919516086578369,-5.931393146514893
-5.908182621002197,-5.928423881530762
-5.82130765914917,-5.92336368560791
-5.82130765914917,-5.8978495597839355
-5.815697193145752,-5.878714084625244
-5.815697193145752,-5.862959861755371
-5.815697193145752,-5.851144313812256
-5.810084819793701,-5.842282295227051
-5.723479747772217,-5.834232807159424
-5.717926025390625,-5.806544780731201
-5.717926025390625,-5.784389972686768
-5.7123703956604,-5.7677741050720215
-5.706813812255859,-5.753922939300537
-5.555794715881348,-5.742145538330078
-5.5448994636535645,-5.695558071136475
-5.539449691772461,-5.657893180847168
-5.5448994636535645,-5.62828254699707
-5.539449691772461,-5.607436656951904
-5.450235843658447,-5.590439796447754
-5.450235843658447,-5.555388927459717
-5.444855690002441,-5.52910041809082
-5.439474105834961,-5.508039474487305
-5.434090614318848,-5.490898132324219
-5.400792598724365,-5.476696014404297
-5.390028953552246,-5.4577202796936035
-5.390028953552246,-5.440797328948975
-5.37925910949707,-5.428105354309082
-5.363092422485352,-5.4158935546875
-5.299263000488281,-5.402693271636963
-5.288547992706299,-5.376835823059082
-5.267101764678955,-5.354763984680176
-5.256369113922119,-5.33284854888916
-5.240260601043701,-5.3137288093566895
-5.229514122009277,-5.295361518859863
-5.02830171585083,-5.278899669647217
-5.017873287200928,-5.216250419616699
-5.007438659667969,-5.166656017303467
-4.991777420043945,-5.126851558685303
-4.9708781242370605,-5.093083381652832
-4.801388263702393,-5.0625319480896
-4.79121208190918,-4.997245788574219
-4.786121845245361,-4.945737361907959
-4.786121845245361,-4.905833721160889
-4.786121845245361,-4.875905513763428
-4.539906024932861,-4.85345983505249
-4.544774532318115,-4.775071144104004
-4.544774532318115,-4.717496871948242
-4.544774532318115,-4.67431640625
-4.544774532318115,-4.641931056976318
-4.3500261306762695,-4.617641925811768
-4.354715824127197,-4.5507378578186035
-4.359404563903809,-4.501732349395752
-4.3640923500061035,-4.466150760650635
-4.368779182434082,-4.440636157989502
-4.378150463104248,-4.422671794891357
-4.231828212738037,-4.41154146194458
-4.240907669067383,-4.366612911224365
-4.249984264373779,-4.335186958312988
-4.254521369934082,-4.3138861656188965
-4.259057998657227,-4.299045085906982
-4.087069034576416,-4.289048194885254
-4.0914306640625,-4.238553524017334
-4.095791816711426,-4.201772689819336
-4.100152492523193,-4.1752777099609375
-4.1045122146606445,-4.156496047973633
-3.991050958633423,-4.143500328063965
-4.003758430480957,-4.105388164520264
-4.012226581573486,-4.079980373382568
-4.033385276794434,-4.063042163848877
-4.0545268058776855,-4.055627822875977
-3.9935684204101562,-4.055352687835693
-3.9977283477783203,-4.0399065017700195
-3.9977283477783203,-4.029362201690674
-4.006046295166016,-4.021453380584717
-4.01436185836792,-4.01760196685791
-4.026830196380615,-4.016791820526123
-3.8256213665008545,-4.019301414489746
-3.8295836448669434,-3.970881223678589
-3.8414673805236816,-3.9355568885803223
-3.849386692047119,-3.912034511566162
-3.8533456325531006,-3.8963725566864014
-3.708320140838623,-3.885615825653076
-3.71213436126709,-3.841291904449463
-3.7159481048583984,-3.80900239944458
-3.7159481048583984,-3.785738945007324
-3.7197611331939697,-3.7682912349700928
-3.6358752250671387,-3.7561585903167725
-3.6358752250671387,-3.726087808609009
-3.6358752250671387,-3.7035346031188965
-3.632140874862671,-3.686619758605957
-3.628406047821045,-3.6730000972747803
-3.507593870162964,-3.661851644515991
-3.5148255825042725,-3.6232872009277344
-3.5039772987365723,-3.5961718559265137
-3.4967427253723145,-3.5731232166290283
-3.4931247234344482,-3.554028034210205
-3.4931247234344482,-3.538802146911621
-3.3597419261932373,-3.5273828506469727
-3.3597419261932373,-3.4854726791381836
-3.3597419261932373,-3.4540398120880127
-3.3597419261932373,-3.4304654598236084
-3.3597419261932373,-3.4127845764160156
-3.1790361404418945,-3.399523973464966
-3.1790361404418945,-3.3444018363952637
-3.1823501586914062,-3.303060531616211
-3.1823501586914062,-3.2728829383850098
-3.1757216453552246,-3.2502496242523193
-2.975708246231079,-3.2316176891326904
-2.9663443565368652,-3.167640209197998
-2.9632225036621094,-3.117316246032715
-2.9663443565368652,-3.0787928104400635
-2.9632225036621094,-3.0506808757781982
-2.7339043617248535,-3.0288162231445312
-2.7310028076171875,-2.9550883769989014
-2.7281012535095215,-2.899066925048828
-2.722297191619873,-2.856325387954712
-2.7193949222564697,-2.8228182792663574
-2.7193949222564697,-2.7969624996185303
-2.6327948570251465,-2.7775707244873047
-2.6299777030944824,-2.7413766384124756
-2.624342679977417,-2.713526964187622
-2.6187069416046143,-2.6912307739257812
-2.615889072418213,-2.673099994659424
-2.5256075859069824,-2.658797264099121
-2.53105092048645,-2.625499725341797
-2.53105092048645,-2.6018874645233154
-2.5201637744903564,-2.5841784477233887
-2.511996269226074,-2.5681746006011963
-2.3230535984039307,-2.5541300773620605
-2.3205230236053467,-2.496361017227173
-2.3205230236053467,-2.4524013996124268
-2.3179922103881836,-2.4194319248199463
-2.3154613971710205,-2.3940720558166504
-2.1122145652770996,-2.3744194507598877
-2.109894037246704,-2.308868169784546
-2.105253219604492,-2.259124517440796
-2.100611686706543,-2.2206568717956543
-2.0959696769714355,-2.190645456314087
-2.093648672103882,-2.1669764518737793
-1.8655825853347778,-2.1486446857452393
-1.8635015487670898,-2.0778791904449463
-1.8635015487670898,-2.024284601211548
-1.8614202737808228,-1.9840888977050781
-1.8593391180038452,-1.953421711921692
-1.726046085357666,-1.929901123046875
-1.7241113185882568,-1.8789373636245728
-1.7241113185882568,-1.8402308225631714
-1.7241113185882568,-1.8112008571624756
-1.7221763134002686,-1.789428472518921
-1.5228378772735596,-1.7726154327392578
-1.5211156606674194,-1.7101709842681885
-1.5211156606674194,-1.6629072427749634
-1.5211156606674194,-1.6274592876434326
-1.5193934440612793,-1.6008734703063965
-1.3468658924102783,-1.5805034637451172
-1.3468658924102783,-1.5220940113067627
-1.3483966588974,-1.4782869815826416
-1.3483966588974,-1.4458143711090088
-1.3514580726623535,-1.4214599132537842
-1.1907718181610107,-1.4039595127105713
-1.1934665441513062,-1.3506625890731812
-1.1948137283325195,-1.3113635778427124
-1.196160912513733,-1.2822260856628418
-1.196160912513733,-1.2607097625732422
-1.196160912513733,-1.244572639465332
-1.0203853845596313,-1.2324696779251099
-1.023829460144043,-1.1794486045837402
-1.026125431060791,-1.140543818473816
-1.0284212827682495,-1.1119391918182373
-1.031865119934082,-1.0910598039627075
-0.9014498591423035,-1.0762611627578735
-0.9044572710990906,-1.0325583219528198
-0.9054597616195679,-1.0005329847335815
-0.9074646234512329,-0.9767647385597229
-0.9094694256782532,-0.9594396948814392
-0.844136655330658,-0.9469471573829651
-0.8459960222244263,-0.9212445020675659
-0.8459960222244263,-0.902432382106781
-0.8478553295135498,-0.8883233070373535
-0.8506443500518799,-0.8782063126564026
-0.7374765872955322,-0.8713158369064331
-0.7398931384086609,-0.8378559947013855
-0.7415041923522949,-0.8133652806282043
-0.743115246295929,-0.7954000234603882
-0.7447261810302734,-0.7823288440704346
-0.747948169708252,-0.7729281783103943
-0.6621240973472595,-0.7666831612586975
-0.6635491251945496,-0.7405433654785156
-0.6656867861747742,-0.7212948203086853
-0.6671118140220642,-0.7073928117752075
-0.6685368418693542,-0.6973225474357605
-0.5756711959838867,-0.6901261210441589
-0.5762836933135986,-0.6615124344825745
-0.5762836933135986,-0.6402052044868469
-0.5768961310386658,-0.624224841594696
-0.5775085091590881,-0.6123926639556885
-0.4736423194408417,-0.6036716103553772
-0.47414425015449524,-0.5711643099784851
-0.4746462106704712,-0.5469092726707458
-0.47514814138412476,-0.5288435220718384
-0.4756500720977783,-0.5154196619987488
-0.39310121536254883,-0.505477249622345
-0.39310121536254883,-0.47738325595855713
-0.39351657032966614,-0.45631274580955505
-0.394347220659256,-0.44061368703842163
-0.3951779305934906,-0.4290470778942108
-0.3951779305934906,-0.42057979106903076
-0.3048756718635559,-0.4142293334007263
-0.3045561909675598,-0.3868909180164337
-0.3042367100715637,-0.36630722880363464
-0.3045561909675598,-0.3507896065711975
-0.3045561909675598,-0.3392312526702881
-0.16178196668624878,-0.3305625021457672
-0.16178196668624878,-0.288367360830307
-0.16178196668624878,-0.25672101974487305
-0.16178196668624878,-0.2329862415790558
-0.16178196668624878,-0.21518518030643463
0.02143363654613495,-0.20183438062667847
0.021411053836345673,-0.14601737260818481
0.021411053836345673,-0.10416026413440704
0.021411053836345673,-0.07276743650436401
0.021411053836345673,-0.04922281205654144
0.1739450991153717,-0.03156434744596481
0.1739450991153717,0.019813016057014465
0.1739450991153717,0.058346036821603775
0.17376163601875305,0.08724580705165863
0.1735781580209732,0.10887476056814194
0.17376163601875305,0.1250506192445755
0.33214718103408813,0.1372283697128296
0.33214718103408813,0.18595807254314423
0.3335496485233307,0.2225053608417511
0.3335496485233307,0.250266432762146
0.3335496485233307,0.2710872292518616
0.47762802243232727,0.28670284152030945
0.4796377122402191,0.3344341218471527
0.4801400899887085,0.3707350194454193
0.47913527488708496,0.398086279630661
0.4786328673362732,0.4183485507965088
0.5641230344772339,0.4334196150302887
0.5647156238555908,0.4660954773426056
0.5653082728385925,0.4907504916191101
0.5653082728385925,0.5093899369239807
0.5647156238555908,0.5233694911003113
0.6363716721534729,0.5337060689926147
0.6370400190353394,0.5593724250793457
0.6363716721534729,0.5787893533706665
0.6357033252716064,0.5931849479675293
0.6357033252716064,0.6038145422935486
0.7762942910194397,0.6117867231369019
0.7746630311012268,0.6529136300086975
0.7738473415374756,0.6833509802818298
0.7730316519737244,0.7059750556945801
0.7722159624099731,0.7227392196655273
0.7722159624099731,0.7351083755493164
0.8458437919616699,0.744385302066803
0.8440538048744202,0.7697499394416809
0.8431587219238281,0.7883259057998657
0.8422636985778809,0.8020340800285339
0.8431587219238281,0.8120914697647095
0.9175913333892822,0.8198583126068115
0.9166155457496643,0.8442915678024292
0.9156398177146912,0.8623725771903992
0.9146641492843628,0.8756893873214722
0.9146641492843628,0.8854330778121948
1.0020853281021118,0.8927408456802368
1.0020853281021118,0.9200769662857056
1.0020853281021118,0.9405790567398071
1.0031548738479614,0.9559555649757385
1.0031548738479614,0.9677554368972778
1.0020853281021118,0.9766052961349487
1.1473244428634644,0.9829753041267395
1.148546576499939,1.0240626335144043
1.148546576499939,1.0551835298538208
1.148546576499939,1.0785243511199951
1.1473244428634644,1.0960298776626587
1.1878728866577148,1.1088535785675049
1.1878728866577148,1.1286083459854126
1.1878728866577148,1.1434245109558105
1.186606526374817,1.1545366048812866
1.186606526374817,1.1625540256500244
1.2139575481414795,1.168567180633545
1.2126622200012207,1.1799148321151733
1.2100715637207031,1.1881016492843628
1.2087761163711548,1.1935940980911255
1.2087761163711548,1.1973896026611328
1.2527846097946167,1.2002363204956055
1.2514410018920898,1.2133733034133911
1.2527846097946167,1.2228902578353882
1.2527846097946167,1.2303638458251953
1.2527846097946167,1.235969066619873
1.258424997329712,1.2401728630065918
1.2570754289627075,1.2447359561920166
1.2570754289627075,1.2478208541870117
1.2557258605957031,1.2501344680786133
1.2557258605957031,1.2515323162078857
1.2543762922286987,1.2525807619094849
1.3786572217941284,1.2530295848846436
1.3771753311157227,1.2844364643096924
1.3771753311157227,1.3076212406158447
1.3786572217941284,1.3250097036361694
1.3786572217941284,1.3384215831756592
1.4352750778198242,1.348480463027954
1.4368170499801636,1.3701791763305664
1.4383589029312134,1.386838674545288
1.4399008750915527,1.3997187614440918
1.4383589029312134,1.409764289855957
1.4831898212432861,1.4169129133224487
1.4831898212432861,1.4334821701049805
1.4831898212432861,1.445909023284912
1.4831898212432861,1.4552292823791504
1.4831898212432861,1.4622193574905396
1.5944441556930542,1.4674619436264038
1.5961508750915527,1.4992074966430664
1.5978573560714722,1.523443341255188
1.5978573560714722,1.5420469045639038
1.5961508750915527,1.555999517440796
1.5961508750915527,1.5660372972488403
1.709328055381775,1.5735657215118408
1.71114981174469,1.607506275177002
1.709328055381775,1.6334171295166016
1.709328055381775,1.6523948907852173
1.709328055381775,1.6666282415390015
1.7267359495162964,1.6773031949996948
1.7285759449005127,1.6896613836288452
1.73041570186615,1.6993900537490845
1.73041570186615,1.707146406173706
1.7267359495162964,1.7129638195037842
1.7727900743484497,1.7164068222045898
1.774680256843567,1.7305026054382324
1.774680256843567,1.7415469884872437
1.7727900743484497,1.7498303651809692
1.7690099477767944,1.7555702924728394
1.8320928812026978,1.7589302062988281
1.8320928812026978,1.7772208452224731
1.8320928812026978,1.7909388542175293
1.8301345109939575,1.801227331161499
1.8301345109939575,1.808454155921936
1.8281760215759277,1.8138742446899414
1.8411860466003418,1.817449688911438
1.8392119407653809,1.8233838081359863
1.8372374773025513,1.827340841293335
1.8352630138397217,1.8298150300979614
1.833288550376892,1.831176996231079
1.8269667625427246,1.83170485496521
1.8309067487716675,1.8305203914642334
1.8309067487716675,1.8306169509887695
1.8309067487716675,1.8306894302368164
1.8309067487716675,1.830743670463562
1.8202816247940063,1.8307844400405884
1.8202816247940063,1.8281587362289429
1.8222380876541138,1.8261895179748535
1.8202816247940063,1.8252016305923462
1.8202816247940063,1.8239716291427612
1.9427217245101929,1.8230490684509277
1.9448069334030151,1.8529672622680664
1.9448069334030151,1.875927209854126
1.9427217245101929,1.8931471109390259
1.9427217245101929,1.9055407047271729
1.9468917846679688,1.9148359298706055
1.9773532152175903,1.9228498935699463
1.9773532152175903,1.9364757537841797
1.9731239080429077,1.94669508934021
1.9710091352462769,1.9533023834228516
1.9731239080429077,1.9577289819717407
2.0461063385009766,1.9615777730941772
2.0461063385009766,1.9827098846435547
2.048299551010132,1.9985589981079102
2.048299551010132,2.0109941959381104
2.048299551010132,2.020320415496826
2.1045289039611816,2.027315378189087
2.1045289039611816,2.046618700027466
2.106780767440796,2.06109619140625
2.106780767440796,2.0725173950195312
2.1045289039611816,2.081083297729492
2.265869617462158,2.086944580078125
2.2707130908966064,2.131675958633423
2.27313494682312,2.1664352416992188
2.2707130908966064,2.193110227584839
2.2634475231170654,2.212510824203491
2.2634475231170654,2.2252449989318848
2.385528087615967,2.2347958087921143
2.385528087615967,2.2724788188934326
2.38297700881958,2.300741195678711
2.38297700881958,2.3213000297546387
2.38297700881958,2.336719274520874
2.5096757411956787,2.3482837677001953
2.5096757411956787,2.388631820678711
2.5096757411956787,2.4188928604125977
2.5096757411956787,2.4415884017944336
2.5096757411956787,2.4586102962493896
2.6458611488342285,2.471376657485962
2.648679256439209,2.514997720718384
2.6458611488342285,2.5484182834625244
2.6458611488342285,2.5727789402008057
2.643043041229248,2.5910494327545166
2.635314702987671,2.6040477752685547
2.63812518119812,2.6118645668029785
2.63812518119812,2.618429660797119
2.635314702987671,2.6233534812927246
2.6325042247772217,2.6263439655303955
2.626882791519165,2.6278839111328125
2.8126754760742188,2.627633571624756
2.8126754760742188,2.673894166946411
2.809671401977539,2.7085893154144287
2.8066673278808594,2.7338600158691406
2.8036630153656006,2.7520618438720703
2.9440200328826904,2.7649619579315186
2.947167158126831,2.8097264766693115
2.947167158126831,2.8440866470336914
2.947167158126831,2.869856834411621
2.947167158126831,2.8891844749450684
2.978602409362793,2.9036800861358643
2.978602409362793,2.922410726547241
2.978602409362793,2.9364585876464844
2.978602409362793,2.9469945430755615
2.975423574447632,2.9548964500427246
3.1008124351501465,2.9600281715393066
3.1008124351501465,2.9952242374420166
3.1008124351501465,3.0216214656829834
3.1008124351501465,3.041419267654419
3.1041173934936523,3.056267499923706
3.3294827938079834,3.068229913711548
3.3294827938079834,3.1335432529449463
3.325953722000122,3.182528018951416
3.3224244117736816,3.2183845043182373
3.3224244117736816,3.244394540786743
3.318894863128662,3.263901948928833
3.474958896636963,3.2776501178741455
3.467573881149292,3.326977252960205
3.463880777359009,3.362126588821411
3.467573881149292,3.3875651359558105
3.471266746520996,3.407567262649536
3.594393014907837,3.423492193222046
3.598205804824829,3.466217279434204
3.602018356323242,3.4992144107818604
3.605830430984497,3.5249154567718506
3.602018356323242,3.5451440811157227
3.7116260528564453,3.5593626499176025
3.7116260528564453,3.597428560256958
3.707707405090332,3.6259779930114746
3.7037880420684814,3.6464102268218994
3.707707405090332,3.660754680633545
3.707707405090332,3.6724929809570312
3.68060302734375,3.6812965869903564
3.684495449066162,3.6811230182647705
3.688387632369995,3.6819663047790527
3.684495449066162,3.6835715770721436
3.672816276550293,3.683802604675293
3.6800832748413086,3.681056022644043
3.6800832748413086,3.6808128356933594
3.6800832748413086,3.6806304454803467
3.6761865615844727,3.6804938316345215
3.6722891330718994,3.6794168949127197
3.697733163833618,3.6776349544525146
3.7016592025756836,3.68265962600708
3.697733163833618,3.6874094009399414
3.6938061714172363,3.689990282058716
3.6898787021636963,3.690944194793701
3.6620657444000244,3.6906778812408447
3.6620657444000244,3.6835248470306396
3.658160448074341,3.6781599521636963
3.658160448074341,3.6731600761413574
3.6620657444000244,3.669410228729248
3.6620657444000244,3.667574167251587
3.653289556503296,3.6661970615386963
3.653289556503296,3.6629703044891357
3.649393081665039,3.660550117492676
3.649393081665039,3.6577608585357666
3.645495891571045,3.6556689739227295
3.68149471282959,3.653125524520874
3.68149471282959,3.6602180004119873
3.6775577068328857,3.665537118911743
3.6736199855804443,3.6685423851013184
3.6696815490722656,3.669811725616455
3.6837942600250244,3.669779062271118
3.679837226867676,3.6732828617095947
3.6837942600250244,3.6749215126037598
3.687751054763794,3.6771397590637207
3.691707134246826,3.679792642593384
3.684936046600342,3.6827712059020996
3.6809866428375244,3.68331241607666
3.6770365238189697,3.6827309131622314
3.6809866428375244,3.681307315826416
3.684936046600342,3.681227207183838
3.7208969593048096,3.682154417037964
3.7248764038085938,3.691840171813965
3.7368125915527344,3.700099229812622
3.7487435340881348,3.709277629852295
3.7487435340881348,3.719144105911255
3.7368125915527344,3.72654390335083
3.782618761062622,3.7291109561920166
3.7866406440734863,3.742487907409668
3.7866406440734863,3.753526210784912
3.7866406440734863,3.7618048191070557
3.7866406440734863,3.7680137157440186
3.8942575454711914,3.7726705074310303
3.8942575454711914,3.803067207336426
3.8983731269836426,3.825864791870117
3.9066033363342285,3.843991994857788
3.9148311614990234,3.859644889831543
3.92305588722229,3.873441457748413
4.023338794708252,3.8858449459075928
4.031741619110107,3.9202184677124023
4.040141582489014,3.948099136352539
4.048538684844971,3.9711098670959473
4.048538684844971,3.990467071533203
4.134289264678955,4.0049848556518555
4.134289264678955,4.03731107711792
4.134289264678955,4.061555862426758
4.134289264678955,4.079739093780518
4.134289264678955,4.093376636505127
4.198101043701172,4.103604793548584
4.198101043701172,4.127228736877441
4.1937689781188965,4.144947052001953
4.189436435699463,4.15715217590332
4.189436435699463,4.165223598480225
4.238737106323242,4.171276569366455
4.238737106323242,4.188141822814941
4.234358310699463,4.2007904052734375
4.238737106323242,4.209182262420654
4.238737106323242,4.21657133102417
4.507070541381836,4.222112655639648
4.520931243896484,4.293352127075195
4.53478479385376,4.350246906280518
4.544014930725098,4.396381378173828
4.553242206573486,4.433289527893066
4.708868026733398,4.463277816772461
4.7136054039001465,4.524675369262695
4.7183427810668945,4.571907997131348
4.723079204559326,4.608516693115234
4.727814197540283,4.637157440185547
4.7183427810668945,4.659821510314941
4.843415260314941,4.67445182800293
4.838560104370117,4.7166924476623535
4.833703994750977,4.747159481048584
4.833703994750977,4.768795490264893
4.838560104370117,4.785022735595703
4.992439270019531,4.798407077789307
4.982421398162842,4.846915245056152
4.977410316467285,4.880791664123535
4.982421398162842,4.904946327209473
4.987431049346924,4.924314975738525
5.254569053649902,4.940093994140625
5.259788990020752,5.018712997436523
5.265007972717285,5.078981876373291
5.2702250480651855,5.12548828125
5.2702250480651855,5.161672592163086
5.33707857131958,5.1888108253479
5.331806659698486,5.22587776184082
5.33707857131958,5.252359867095947
5.342349052429199,5.2735395431518555
5.342349052429199,5.290741920471191
5.314337253570557,5.303643703460693
5.309089660644531,5.306317329406738
5.303840637207031,5.307010173797607
5.309089660644531,5.306217670440674
5.303840637207031,5.306935787200928
5.303840637207031,5.306161880493164
5.285695552825928,5.305581569671631
5.285695552825928,5.300610065460205
5.285695552825928,5.296881675720215
5.275234222412109,5.2940850257873535
5.264767169952393,5.289372444152832
5.29315710067749,5.283221244812012
5.282626152038574,5.285705089569092
5.282626152038574,5.284935474395752
5.2878923416137695,5.284358024597168
5.2878923416137695,5.285241603851318
5.375741481781006,5.285904407501221
5.3810834884643555,5.308363437652588
5.375741481781006,5.32654333114624
5.365053176879883,5.338842868804932
5.359706401824951,5.345395565032959
5.349009990692139,5.348973274230957
5.345327377319336,5.348982334136963
5.339962005615234,5.348068714141846
5.334595203399658,5.346042156219482
5.329227447509766,5.343180179595947
5.32385778427124,5.339692115783691
5.350651741027832,5.335733413696289
5.345258712768555,5.339463233947754
5.350651741027832,5.340911865234375
5.356043815612793,5.343347072601318
5.3398637771606445,5.346521377563477
5.417428016662598,5.3448567390441895
5.406494140625,5.362999439239502
5.39008092880249,5.373873233795166
5.379131317138672,5.377925395965576
5.373654365539551,5.3782267570495605
5.438164710998535,5.377083778381348
5.432626247406006,5.3923540115356445
5.432626247406006,5.402421951293945
5.432626247406006,5.40997314453125
5.416001319885254,5.4156365394592285
5.435778617858887,5.415727615356445
5.435778617858887,5.420740604400635
5.446920871734619,5.424499988555908
5.458057403564453,5.430105209350586
5.458057403564453,5.437093257904053
5.474749565124512,5.442334175109863
5.429514408111572,5.450438022613525
5.435038089752197,5.445207118988037
5.429514408111572,5.442665100097656
5.429514408111572,5.439377307891846
5.429514408111572,5.436911582946777
5.491201400756836,5.435062408447266
5.485625743865967,5.449097156524658
5.47446870803833,5.458229064941406
5.468887805938721,5.462288856506348
5.468887805938721,5.4639387130737305
5.528082847595215,5.465176105499268
5.522451400756836,5.480902671813965
5.511183738708496,5.4912896156311035
5.511183738708496,5.49626350402832
5.511183738708496,5.499993324279785
5.522451400756836,5.502790927886963
5.657765865325928,5.507706165313721
5.657765865325928,5.545220851898193
5.663514137268066,5.573357105255127
5.669260501861572,5.595896244049072
5.669260501861572,5.614237308502197
5.732206344604492,5.627993106842041
5.732206344604492,5.654046535491943
5.726415634155273,5.673586368560791
5.714828968048096,5.686793804168701
5.709033489227295,5.693802356719971
5.727558135986328,5.697610378265381
5.721738338470459,5.705097198486328
5.715917110443115,5.70925760269165
5.710093975067139,5.7109222412109375
5.704268932342529,5.710715293884277
5.8579206466674805,5.709103584289551
5.863862037658691,5.746307849884033
5.8579206466674805,5.775696754455566
5.863862037658691,5.796252727508545
5.863862037658691,5.813155174255371
6.001161575317383,5.825831890106201
5.989060878753662,5.869664192199707
6.001161575317383,5.899513244628906
6.001161575317383,5.924925327301025
6.001161575317383,5.943984508514404
5.995112419128418,5.958278656005859
6.130191326141357,5.96748685836792
6.136337757110596,6.008162975311279
6.136337757110596,6.0402069091796875
6.136337757110596,6.064239501953125
6.142481803894043,6.082263946533203
6.243172645568848,6.097318649291992
6.24937629699707,6.133781909942627
6.24937629699707,6.162680625915527
6.25557804107666,6.184354782104492
6.261776924133301,6.202160358428955
6.402266025543213,6.217064380645752
6.40855073928833,6.263364791870117
6.414834022521973,6.299661159515381
6.433668613433838,6.328454494476318
6.439941883087158,6.354758262634277
6.584280490875244,6.376053810119629
6.584280490875244,6.428110599517822
6.597037315368652,6.467153072357178
6.6034111976623535,6.499624252319336
6.6034111976623535,6.525570869445801
6.6034111976623535,6.5450310707092285
6.644991874694824,6.55962610244751
6.651378631591797,6.580967426300049
6.644991874694824,6.598570346832275
6.6386027336120605,6.610175609588623
6.62581729888916,6.617282390594482
6.667771816253662,6.619416236877441
6.661338806152344,6.631505012512207
6.667771816253662,6.63896369934082
6.661338806152344,6.64616584777832
6.654902935028076,6.649959087371826
6.595970153808594,6.651195049285889
6.589572429656982,6.637388706207275
6.589572429656982,6.625434875488281
6.58317232131958,6.616469383239746
6.58317232131958,6.608144760131836
6.589572429656982,6.601902008056641
6.599715232849121,6.598819732666016
6.593307971954346,6.599043369293213
6.593307971954346,6.597609519958496
6.593307971954346,6.596534252166748
6.586897850036621,6.595727920532227
6.679241180419922,6.593520164489746
6.6857008934021,6.614950656890869
6.6857008934021,6.632637977600098
6.679241180419922,6.645903587341309
6.679241180419922,6.654238224029541
6.722302436828613,6.660489082336426
6.709301471710205,6.675942420959473
6.6897783279418945,6.684282302856445
6.670230388641357,6.6856560707092285
6.6506571769714355,6.68179988861084
6.641104221343994,6.674014091491699
6.621504306793213,6.6657867431640625
6.614965438842773,6.6547160148620605
6.608423709869385,6.644778251647949
6.601879119873047,6.635689735412598
6.659374713897705,6.627237319946289
6.652772426605225,6.6352715492248535
6.632945537567139,6.639646530151367
6.626331329345703,6.6379714012146
6.626331329345703,6.635061264038086
6.61971378326416,6.63287878036499
6.568784236907959,6.629587650299072
6.568784236907959,6.614387035369873
6.562185764312744,6.6029863357543945
6.55558443069458,6.5927863121032715
6.55558443069458,6.5834856033325195
6.600598335266113,6.576510429382324
6.600598335266113,6.5825324058532715
6.607232570648193,6.5870490074157715
6.607232570648193,6.592094898223877
6.607232570648193,6.595879077911377
6.683860778808594,6.59871768951416
6.69054651260376,6.6200032234191895
6.697229862213135,6.637639045715332
6.697229862213135,6.652536869049072
6.710587024688721,6.663710117340088
6.71726131439209,6.675429344177246
6.72791051864624,6.685887336730957
6.72791051864624,6.696393013000488
6.72791051864624,6.704272270202637
6.72791051864624,6.710181713104248
6.734597206115723,6.714613914489746
6.76077127456665,6.71960973739624
6.767465114593506,6.729899883270264
6.77415657043457,6.739291191101074
6.7942118644714355,6.748007774353027
6.814241409301758,6.75955867767334
6.861380577087402,6.773229598999023
6.8813886642456055,6.795267105102539
6.901368618011475,6.816797733306885
6.927967548370361,6.837940216064453
6.947885036468506,6.860446929931641
6.998565673828125,6.8823065757751465
7.01848840713501,6.911371231079102
7.038383960723877,6.938150405883789
7.051631927490234,6.96320915222168
7.078092575073242,6.985314846038818
7.1044158935546875,7.008509159088135
7.111025333404541,7.0324859619140625
7.124235153198242,7.052120685577393
7.13743257522583,7.0701494216918945
7.13743257522583,7.086970329284668
7.144026279449463,7.099586009979248
7.1108784675598145,7.110695838928223
7.1174492835998535,7.11074161529541
7.1174492835998535,7.1124186515808105
7.1174492835998535,7.113676071166992
7.1174492835998535,7.114619255065918
7.305857181549072,7.115326881408691
7.312524318695068,7.162959575653076
7.312524318695068,7.200350761413574
7.319188594818115,7.228394031524658
7.312524318695068,7.251092910766602
7.242933750152588,7.266450881958008
7.249556064605713,7.260571479797363
7.249556064605713,7.25781774520874
7.242933750152588,7.255752086639404
7.236307621002197,7.252547740936279
7.200173377990723,7.24848747253418
7.18691349029541,7.2364091873168945
7.193545341491699,7.224035263061523
7.193545341491699,7.216412544250488
7.206799030303955,7.210695743560791
7.21342134475708,7.209721565246582
7.206714153289795,7.210646629333496
7.200081825256348,7.209663391113281
7.186807632446289,7.207268238067627
7.1801652908325195,7.202152729034424
7.166872024536133,7.196656227111816
7.071566581726074,7.189209938049316
7.058365345001221,7.159799098968506
7.051759719848633,7.1344404220581055
7.045151710510254,7.113770484924316
7.038540363311768,7.096615791320801
7.046905994415283,7.082097053527832
7.03367805480957,7.073299407958984
7.027060031890869,7.063394069671631
7.03367805480957,7.054310321807861
7.027060031890869,7.049152374267578
6.9118781089782715,7.043629169464111
6.89876651763916,7.0106916427612305
6.89876651763916,6.982710361480713
6.885643482208252,6.961724281311035
6.86593770980835,6.942704200744629
6.846205234527588,6.9235124588012695
6.993932723999023,6.904185771942139
6.987236976623535,6.92662239074707
6.973835468292236,6.941776275634766
6.967130184173584,6.949790954589844
6.960421562194824,6.954125881195068
7.044712543487549,6.955699443817139
7.0311598777771,6.97795295715332
7.004017353057861,6.991254806518555
6.990427494049072,6.994445323944092
6.976823806762695,6.993440628051758
7.02463960647583,6.989286422729492
7.004092216491699,6.998125076293945
6.990377426147461,6.999616622924805
